note_id,#diary_id,#author_id,#note_date,#places
"17277",#"49",#"53",#"1919-01-09",#"рига->1"
"17278",#"49",#"53",#"1919-01-11",#"берлин->1,российское красное->1,вильный->1,красный->1"
"17279",#"49",#"53",#"1919-01-13",#"кирсанов->1,печатник->1,варшава->1,новый республика->1,москва->2"
"17280",#"49",#"53",#"1919-01-15",#"тифлис->1"
"17281",#"49",#"53",#"1919-01-18",#"люксембург->2,питер->1,берлин->1,петроград->1,то->2"
"17282",#"49",#"53",#"1919-01-19",#"люксембург->1,иудейск->1,вся москва->1,покровский->2,рогожский район->1,москва->2,красный->1"
"17283",#"49",#"53",#"1919-01-21",#"люксембург->1,украинский->1,лиски->1,поворино->1,оренбург->1,полтава->1,нарва->1,царицын->1,париж->1"
"17284",#"49",#"53",#"1919-01-22",#"деревня одна пара->1,волга->1,астрахань->1,одна пара->1,советская россия->4,красная->1,петроград->1,то->1"
"17285",#"49",#"53",#"1919-01-24",#"украинский->1,мальск->1,конотоп->1,советская россия->1,оренбург->1,бахмач->1"
"17286",#"49",#"53",#"1919-01-25",#"польша->1,литва->2,белосток->1,уральск->1,европейская россия->1,москва->1,то->1,финляндия->1,европа->1,россия->3,сибирь->1,вильный->1"
"17287",#"49",#"53",#"1919-01-28",#"украинский->1,красная->1,харьков->1,екатеринослав->1,шенкурск->1,дживан->1,пара->1"
"17288",#"49",#"53",#"1919-01-31",#"носовка->1,украинский->2,бывший великое->1,владимир->1,ромны->1,нежин->1,куда->1,петербург->1"
"17289",#"49",#"53",#"1919-02-06",#"харьков->1,лукашин->1,севастополь->1,николаев->1,нежин->1,петлюр->2,это мирное->1,москва->3,винница->1,одесса->1,курск->1,херсон->1,бремен->1,киев->2,украинская->1,красный->1"
"17290",#"49",#"53",#"1919-05-06",#"белоруссия->1,литва->1,харьков->1,поворино->1,выздоровивший->1,уральск->1,екатеринослав->1,апексиковое->1,вильно->1,урюпино->1,англия->1,москва->4,чернигов->1,двинск->1,бахмут->1,кура->1,франция->1,латвия->1,япония->1,мирный->1,минск->1,сухаревка->1,советская украинская->1,уфа->1,славянск->1,полтава->1,шенкурск->1,кременчуг->1,стерлитамак->1,италия->1,америка->1,белебей->1,оренбург->1,то->3,рига->1"
"17291",#"49",#"53",#"1919-05-20",#"калинин->1,бирск->1,вятка->1,бавария->1,уральск->2,красная->1,москва->3,люксембург->1,украинский->1,турция->1,первый май->1,франция->1,май->12,александр->1,сухаревка->1,питер->1,бессарабия->2,стерлитамак->1,италия->1,белебей->2,венгрия->1,бугульма->2,северный->1,ростов->1,украинское->1,чистополь->1,тверская губерния->1,сызрань->1,яузская->1,мюнхен->1,олонец->1,самар->1,англия->1,одна москва->1,румыния->2,весьегонск->1,весь крым->1,гдов->1,киев->1,казань->1,польша->1,симбирск->1,луганск->1,севастополь->2,уфа->1,петроград->1,нарва->1,курляндия->1,запад->2,одесса->2,красный->3,германия->1,сибирь->1,гатчина->1,сергиевск->1"
"17292",#"49",#"53",#"1919-05-24",#"украинский->1,рига->1,красных->1"
"17293",#"49",#"53",#"1919-05-27",#"самый петроград->1,мариуполь->1,стрелковый украинский->1"
"17294",#"49",#"53",#"1919-05-28",#"дубно->1,вся рига->1,псков->1,стерлитамак->1,молодечно->1"
"17295",#"49",#"53",#"1919-05-29",#"полтава->1,ява->1,украинская->1"
"17296",#"49",#"53",#"1919-05-30",#"сухаревка->3,сретенка->1,пушкин->1,сюртучная пара->1,разный спасский->1,самый красных->1,москва->1"
"17297",#"49",#"53",#"1919-06-06",#"вятка->1,глазов->1,сухаревка->2,пилёный сахар->1,вся россия->1"
"17298",#"49",#"53",#"1919-06-08",#"красный->1,славянск->1"
"17299",#"49",#"53",#"1919-06-10",#"сухаревка->1,архангельский->1"
"17300",#"49",#"53",#"1919-06-11",#"уфа->1,александр->1,красный->1"
"17301",#"49",#"53",#"1919-06-13",#"кампания->1,донецкий->2,харьков->1,советская россия->1,петроград->1,который->1"
"17302",#"49",#"53",#"1919-06-15",#"царицынский район->1,сахара->1,красный->1,харьков->1,сарепта->1"
"17303",#"49",#"53",#"1919-06-17",#"купянск->1,красных->1,красная горка->1,царицын->1,красная->1,кронштадт->2"
"17304",#"49",#"53",#"1919-06-19",#"майкоп->1,туапсе->1"
"17305",#"49",#"53",#"1919-06-24",#"донецкий->1,харьков->1,лион->1,германия->1,оханск->1,красный->1"
"17306",#"49",#"53",#"1919-06-25",#"туркестан->1,мирный->1,змиев->1,самый оренбург->1,германия->2,веймар->1,чугуев->1,синельниково->1"
"17307",#"49",#"53",#"1919-06-26",#"сухаревка->1,пара->1"
"17308",#"49",#"53",#"1919-06-28",#"харьков->1"
"17309",#"49",#"53",#"1919-06-29",#"николаевский район->1,харьковский район->1,красный->1,город валка->1,лион->1,николаевск->1"
"17310",#"49",#"53",#"1919-07-01",#"крым->1,воронеж->2,словакия->1,царицын->1,екатеринослав->1,гамбург->1,тамбов->1,москва->1,крепостной район->1,курск->2,волга->1,советская федеративная республика->1,саратов->1,красная->1,вся украина->1"
"17311",#"49",#"53",#"1919-07-02",#"лиски->1,кунгур->1,пермь->1,красный->2,константиноград->1"
"17312",#"49",#"53",#"1919-07-03",#"лиски->1,гамбург->1,красный->2,вилейка->1"
"17313",#"49",#"53",#"1919-07-07",#"борисоглебск->1,борисоглебский->1,волчанск->1,балашов->1,богучарско->1,валуйки->1,николаев->1,екатеринослав->1,феодосий->1,купянск->1,харьковский район->1,город уральск->1,красный->1,богодухов->1,павлоград->1,красноуфимск->1,цурюп->1,молодечно->1"
"17314",#"49",#"53",#"1919-07-09",#"город балашов->1,сухаревка->1,петербург->1,москва->1,красный->3"
"17315",#"49",#"53",#"1919-07-10",#"гусев->1,жмеринка->1,иваново->1,красный->1,волочиск->1,советская россия->1,новый оскол->1,пензенская губерния->1,смилга->1"
"17316",#"49",#"53",#"1919-07-12",#"клин->1,куда->1,балашов->1,петербург->1,мирный->1"
"17317",#"49",#"53",#"1919-07-15",#"златоустовский район->1,камышинский район->1,волга->1,красный->2,камышин->1,златоустый->1,москва->2"
"17318",#"49",#"53",#"1919-07-16",#"крым->1,константинополь->1,турция->2,красный->2,волочиск->1,париж->1,екатеринослав->1,екатеринбург->1,одесса->1,москва->2,который->1"
"17319",#"49",#"53",#"1919-07-17",#"борисоглебск->1,люботин->1,екатеринослав->1,волочиск->1"
